EBM-Ziffer;EBM_Bezeichnung;Punktzahl;EBM_Betrag;Waehrung;Zusatzkennzeichen;gueltigab;gueltigbis;geaendert
"01757";"Zuschlag zu der Nr. 01756 für Aufarbeitung";"102";"0";"";"";"20140101";"20140630";"20140101"
"01757";"Zuschlag zu der Nr. 01756 für Aufarbeitung";"106";"0";"";"";"20140701";"99991231";"20140701"
"01758";"Teilnahme an einer multidisziplinären Fallkonferenz im Rahmen des Mammographie-Screening";"62";"0";"";"";"20140101";"20140630";"20140101"
"01758";"Teilnahme an einer multidisziplinären Fallkonferenz im Rahmen des Mammographie-Screening";"64";"0";"";"";"20140701";"20200331";"20200518"
"01758";"Teilnahme an einer multidisziplinären Fallkonferenz im Rahmen des Mammographie-Screening";"64";"0";"";"";"20131001";"20131231";"20131001"
"01758";"Teilnahme an einer multidisziplinären Fallkonferenz im Rahmen des Mammographie-Screening";"86";"0";"";"";"20200401";"99991231";"20200518"
"01759";"Zuschlag zu der Gebührenordnungsposition 01753 oder 01755 für Vakuumbiopsie(n) der Mamma";"289";"0";"";"";"20150401";"99991231";"20150401"
"01759";"Zuschlag zu der Gebührenordnungsposition 01753 oder 01755 für Vakuumbiopsie(n) der Mamma";"277";"0";"";"";"20140101";"20140630";"20140101"
"01759";"Zuschlag zu der Gebührenordnungsposition 01753 oder 01755 für Vakuumbiopsie(n) der Mamma";"288";"0";"";"";"20140701";"20150331";"20140701"
"01759";"Zuschlag zu der Gebührenordnungsposition 01753 oder 01755 für Vakuumbiopsie(n) der Mamma";"288";"0";"";"";"20131001";"20131231";"20131001"
"01760";"Krebsfrüherkennung bei der Frau gem. Abschnitt B. II. §§ 6 und 8 KFE-RL";"159";"0";"";"";"20200101";"99991231";"20200220"
"01761";"Krebsfrüherkennung bei der Frau gem. Teil III. C. § 6 oKFE-RL";"179";"0";"";"";"20200101";"20200930";"20200903"
"01761";"Krebsfrüherkennung bei der Frau gem. Teil III. C. § 6 oKFE-RL";"215";"0";"";" ";"20211001";"99991231";"20220101"
"01761";"Krebsfrüherkennung bei der Frau gem. Teil III. C. § 6 oKFE-RL";"216";"0";"";" ";"20201001";"20210930";"20220101"
"01762";"Zytologische Untersuchung gemäß Teil III. C. § 6 der oKFE-RL";"82";"0";"";" ";"20201001";"20201231";"20210101"
"01762";"Zytologische Untersuchung gemäß Teil III. C. § 6 der oKFE-RL";"81";"0";"";" ";"20210101";"99991231";"20210101"
"01762";"Zytologische Untersuchung gemäß Teil III. C. § 6 der oKFE-RL";"81";"0";"";"";"20200101";"20200930";"20200903"
"01763";"HPV-Test gemäß Teil III. C. § 6 der oKFE-RL";"171";"0";"";"";"20200101";"20200331";"20200518"
"01763";"HPV-Test gemäß Teil III. C. § 6 der oKFE-RL";"153";"0";"";"";"20200401";"99991231";"20200518"
"01764";"Abklärungsdiagnostik gemäß Teil III. C. § 7 oKFE-RL";"67";"0";"";"";"20200101";"20200930";"20200903"
"01764";"Abklärungsdiagnostik gemäß Teil III. C. § 7 oKFE-RL";"93";"0";"";" ";"20201001";"99991231";"20200903"
"01765";"Abklärungskolposkopie gemäß Teil III. C. §§ 7 und 8 oKFE-RL";"729";"0";"";" ";"20201001";"20210930";"20220101"
"01765";"Abklärungskolposkopie gemäß Teil III. C. §§ 7 und 8 oKFE-RL";"728";"0";"";" ";"20211001";"99991231";"20220101"
"01765";"Abklärungskolposkopie gemäß Teil III. C. §§ 7 und 8 oKFE-RL";"658";"0";"";"";"20200101";"20200930";"20200903"
"01766";"Zytologische Untersuchung gemäß Teil III. C. § 7 mittels Zytologie der oKFE-RL";"288";"0";"";"";"20200101";"99991231";"20200220"
"01767";"HPV-Test gemäß Teil III. C. § 7 der oKFE-RL";"171";"0";"";"";"20200101";"20200331";"20200518"
"01767";"HPV-Test gemäß Teil III. C. § 7 der oKFE-RL";"153";"0";"";"";"20200401";"99991231";"20200518"
"01768";"Histologie bei Abklärungskolposkopie gemäß Teil III. C. § 7 der oKFE-RL";"248";"0";"";"";"20200101";"99991231";"20200220"
"01769";"Zuschlag zu den Gebührenordnungspositionen 01763 und 01767 zur HPV-Genotypisierung";"153";"0";"";"";"20200101";"99991231";"20200518"
"01770";"Betreuung einer Schwangeren";"1172";"0";"";"";"20200401";"99991231";"20200518"
"01770";"Betreuung einer Schwangeren";"1073";"0";"";"";"20131001";"20131231";"20131001"
"01770";"Betreuung einer Schwangeren";"1093";"0";"";"";"20140101";"20200331";"20200518"
"01771";"Zuschlag im Zusammenhang mit der Gebührenordnungsposition 01770";"440";"0";"EUR";"";"20140101";"20200331";"20200518"
"01771";"Zuschlag im Zusammenhang mit der Gebührenordnungsposition 01770";"418";"0";"";"";"20200401";"99991231";"20200518"
"01772";"Weiterführende Sonographie I";"363";"0";"";"";"20200401";"99991231";"20200518"
"01772";"Weiterführende Sonographie I";"382";"0";"";"";"20131001";"20200331";"20200518"
"01773";"Weiterführende Sonographie II";"596";"0";"";"";"20131001";"20200331";"20200518"
"01773";"Weiterführende Sonographie II";"565";"0";"";"";"20200401";"99991231";"20200518"
"01774";"Weiterführende Dopplersonographie I";"749";"0";"";"";"20200401";"99991231";"20200518"
"01774";"Weiterführende Dopplersonographie I";"792";"0";"";"";"20131001";"20200331";"20200518"
"01775";"Weiterführende Dopplersonographie II";"448";"0";"";"";"20200401";"99991231";"20200518"
"01775";"Weiterführende Dopplersonographie II";"472";"0";"";"";"20131001";"20200331";"20200518"
"01776";"Vortest auf Gestationsdiabetes";"104";"0";"";"";"20200401";"99991231";"20200518"
"01776";"Vortest auf Gestationsdiabetes";"106";"0";"";"";"20131001";"20200331";"20200518"
"01777";"Oraler Glukosetoleranztest (oGTT)";"129";"0";"";"";"20131001";"20200331";"20200518"
"01777";"Oraler Glukosetoleranztest (oGTT)";"118";"0";"";"";"20200401";"99991231";"20200518"
"01780";"Planung der Geburtsleitung";"348";"0";"";"";"20131001";"99991231";"20131001"
"01781";"Fruchtwasserentnahme durch Amniozentese";"523";"0";"";"";"20131001";"99991231";"20131001"
"01782";"Blutentnahme aus der Nabelschnur";"728";"0";"";"";"20131001";"99991231";"20131001"
"01783";"AFP-Bestimmung";"60";"0";"";"";"20131001";"99991231";"20131001"
"01784";"Amnioskopie";"62";"0";"";"";"20131001";"20200331";"20200518"
"01784";"Amnioskopie";"56";"0";"";"";"20200401";"99991231";"20200518"
"01785";"Tokographie vor 28. Woche";"109";"0";"";"";"20200401";"99991231";"20200518"
"01785";"Tokographie vor 28. Woche";"94";"0";"";"";"20131001";"20200331";"20200518"
"01786";"CTG";"117";"0";"";"";"20131001";"20200331";"20200518"
"01786";"CTG";"137";"0";"";"";"20200401";"99991231";"20200518"
"01787";"Chorionzotten-Biopsie";"753";"0";"";"";"20131001";"99991231";"20131001"
"01788";"Beratung nach GenDG zum NIPT-RhD";"84";"0";"";" ";"20210701";"99991231";"20220101"
"01790";"Humangenetische Beurteilung";"182";"0";"";"";"20131001";"20190331";"20131001"
"01791";"Humangenetische Beurteilung nach Fremdbefunden";"366";"0";"";"";"20131001";"20190331";"20190404"
"01792";"Ausführliche humangenetische Beurteilung wegen evidentem genetischen und/oder teratogenem Risiko";"1499";"0";"";"";"20131001";"20190331";"20190404"
"01793";"Pränatale zytogenetische Untersuchung(en) im Rahmen der Mutterschaftsvorsorge";"5266";"0";"";"";"20131001";"99991231";"20131001"
"01794";"Ausführliche humangenetische Beurteilung wegen evidentem genetischen und/oder teratogenen Risiko von bis zu 20 Minuten Dauer";"703";"0";"";"";"20190401";"99991231";"20190404"
"01795";"Zuschlag zu der Gebührenordnungsposition 01794";"703";"0";"";"";"20190401";"99991231";"20190404"
"01796";"Zuschlag zu der Gebührenordnungsposition 01794 bei einer genetisch bedingten Erkrankung des Fötus";"1030";"0";"";"";"20190401";"99991231";"20190404"
"01799";"Beratung einer Schwangeren durch einen Facharzt für Kinder- und Jugendmedizin (SchKG)";"65";"0";"";"";"20200401";"20210331";"20220101"
"01799";"Beratung einer Schwangeren durch einen Facharzt für Kinder- und Jugendmedizin oder einen Facharzt für Kinderchirurgie (SchKG)";"65";"0";"";" ";"20210401";"99991231";"20220101"
"01800";"TPHA/TPPA-Antikörper-Test";"44";"0";"";"";"20131001";"99991231";"20131001"
"01802";"Rötelnantikörper-Bestimmung mittels Immunoassay";"97";"0";"";"";"20131001";"99991231";"20131001"
"01803";"Röteln-IgM-Immunoassay";"97";"0";"";"";"20131001";"99991231";"20131001"
"01804";"Blutgruppen- und Rhesusfaktor Bestimmung";"83";"0";"";"";"20131001";"99991231";"20131001"
"01805";"Untersuchung auf Dweak";"65";"0";"";"";"20131001";"99991231";"20131001"
"01806";"Bestimmung der Rhesusformel";"41";"0";"";"";"20131001";"99991231";"20131001"
"01807";"Antikörper-Suchtest";"65";"0";"";"";"20131001";"99991231";"20131001"
"01808";"Antikörper-Differenzierung";"138";"0";"";"";"20131001";"99991231";"20131001"
"01809";"Quantitativer Antikörpernachweis";"80";"0";"";"";"20131001";"99991231";"20131001"
"01810";"HBs-Antigen-Test";"55";"0";"";"";"20131001";"99991231";"20131001"
"01811";"HIV-Immunoassay";"41";"0";"";"";"20131001";"99991231";"20131001"
"01812";"Glukosebestimmung (Screening zum Gestationsdiabetes)";"16";"0";"";"";"20131001";"99991231";"20131001"
"01815";"Untersuchung und Beratung der Wöchnerin";"134";"0";"";"";"20131001";"20200331";"20200518"
"01815";"Untersuchung und Beratung der Wöchnerin";"275";"0";"";"";"20200401";"99991231";"20200518"
"01816";"Chlamydia trachomatis - Nachweis im Urin gemäß Mutterschaftsrichtlinie";"85";"0";"";"";"20131001";"99991231";"20131001"
"01820";"Rezepte, Überweisungen, Befundübermittlung";"11";"0";"";"";"20131001";"99991231";"20131001"
"01821";"Beratung im Rahmen der Empfängnisregelung";"71";"0";"";"";"20131001";"99991231";"20131001"
"01822";"Beratung ggf. einschl. Untersuchung im Rahmen der Empfängnisregelung";"113";"0";"";"";"20131001";"20200331";"20200518"
"01822";"Beratung einschl. Untersuchung im Rahmen der Empfängnisregelung";"113";"0";"";"";"20200401";"99991231";"20200518"
"01823";"Zuschlag Beratung zum Chlamydienscreening";"50";"0";"";"";"20200401";"99991231";"20200518"
"01824";"Veranlassung Untersuchung auf Chlamydia trachomatis";"50";"0";"";"";"20200401";"99991231";"20200518"
"01825";"Entnahme von Zellmaterial von der Ektozervix und aus der Endozervix im Rahmen der Empfängnisregelung";"19";"0";"";"";"20131001";"20191231";"20200220"
"01825";"Entnahme von Zellmaterial von der Portio-Oberfläche (Empfängnisregelung)";"19";"0";"";"";"20200101";"99991231";"20200220"
"01826";"Zytologische Untersuchung (Empfängnisregelung)";"58";"0";"";"";"20131001";"99991231";"20131001"
"01827";"Scheidensekret- Mikroskopie";"27";"0";"";"";"20131001";"99991231";"20131001"
"01828";"Blutentnahme für Varicella-Zoster-Virus-Antikörper-Nachweis";"19";"0";"";"";"20131001";"99991231";"20131001"
"01830";"Applikation eines Intrauterinpessars (IUP)";"203";"0";"";"";"20131001";"20200331";"20200518"
"01830";"Applikation eines Intrauterinpessars (IUP)";"178";"0";"";"";"20200401";"99991231";"20200518"
"01831";"Ultraschallkontrolle nach IUP-Applikation";"130";"0";"";"";"20200401";"99991231";"20200518"
"01831";"Ultraschallkontrolle nach IUP-Applikation";"149";"0";"";"";"20131001";"20200331";"20200518"
"01832";"Subkutane Applikation eines Depot-Kontrazeptivums";"65";"0";"";"";"20131001";"20200331";"20200518"
"01832";"Subkutane Applikation eines Depot-Kontrazeptivums";"62";"0";"";"";"20200401";"99991231";"20200518"
"01833";"Varicella-Zoster-Virus-Antikörper-Nachweis";"106";"0";"";"";"20131001";"99991231";"20131001"
"01835";"Humangenetische Beurteilung";"143";"0";"";"";"20131001";"20190331";"20190404"
"01836";"Humangenetische Beurteilung nach Fremdbefunden";"288";"0";"";"";"20131001";"20190331";"20190404"
"01837";"Ausführliche humangenetische Beurteilung wegen evidentem genetischen und/oder teratogenem Risiko";"1179";"0";"";"";"20131001";"20190331";"20190404"
"01838";"Postnatale zytogenetische Untersuchung";"1393";"0";"";"";"20131001";"20190331";"20190404"
"01839";"Zuschlag zu der Gebührenordnungsposition 01838 für die spezielle Darstellung der Strukturen einzelner Chromosomen durch Anwendung besonderer Techniken";"447";"0";"";"";"20131001";"20190331";"20190404"
"01840";"Chlamydia trachomatis - Nachweis im Urin gemäß Richtlinie zur Empfängnisregelung und zum Schwangerschaftsabbruch";"67";"0";"";"";"20131001";"99991231";"20131001"
"01841";"Ausführliche humangenetische Beurteilung wegen evidentem genetischen und/oder teratogenen Risiko gemäß ESA-Richtlinie";"553";"0";"";"";"20190401";"99991231";"20190404"
"01842";"Zuschlag für Gemeinkosten und die wissenschaftliche ärztliche Beurteilung und Befundung humangenetischer Untersuchungen gemäß ESA-Richtlinie";"927";"0";"";"";"20190401";"99991231";"20190404"
"01850";"Beratung wegen Sterilisation";"71";"0";"";"";"20131001";"99991231";"20131001"
"01851";"Untersuchung vor Sterilisation";"69";"0";"";"";"20131001";"20200331";"20200518"
"01851";"Untersuchung vor Sterilisation";"73";"0";"";"";"20200401";"99991231";"20200518"
"01852";"Präanästhesiologische Untersuchung";"144";"0";"";"";"20200401";"99991231";"20200518"
"01852";"Präanästhesiologische Untersuchung";"179";"0";"";"";"20131001";"20200331";"20200518"
"01853";"Lokale Anästhesie vor Sterilisation des Mannes";"53";"0";"";"";"20131001";"20200331";"20200518"
"01853";"Lokale Anästhesie vor Sterilisation des Mannes";"30";"0";"";"";"20200401";"99991231";"20200518"
"01854";"Sterilisation des Mannes";"801";"0";"";"";"20131001";"99991231";"20131001"
"01855";"Sterilisation der Frau";"1303";"0";"";"";"20131001";"99991231";"20131001"
"01856";"Narkose bei Sterilisation";"1298";"0";"";"";"20131001";"20200331";"20200518"
"01856";"Narkose bei Sterilisation";"1640";"0";"";"";"20200401";"99991231";"20200518"
"01857";"Beobachtung und Betreuung nach Sterilisation";"443";"0";"";"";"20200401";"99991231";"20200518"
"01857";"Beobachtung und Betreuung nach Sterilisation";"502";"0";"";"";"20131001";"20200331";"20200518"
"01865";"Nachweis von HBs-Antigen und/oder HCV-Antikörpern gemäß Teil B III. der GU-RL";"105";"0";"";"";"20211001";"99991231";"20220101"
"01866";"Zuschlag zur Gebührenordnungsposition 01865 Bestimmung der Hepatitis-B-Virus-DNA gemäß Teil B III. der GU-RL";"805";"0";"";"";"20211001";"99991231";"20220101"
"01867";"Zuschlag zur Gebührenordnungsposition 01865 Nachweis von Hepatitis-C-Virus-RNA gemäß Teil B III. der GU-RL";"360";"0";"";"";"20211001";"99991231";"20220101"
"01869";"Bestimmung des fetalen Rhesusfaktors D aus mütterlichem Blut";"905";"0";"";"";"20210701";"99991231";"20210824"
"01900";"Beratung wegen geplanter Abruptio";"79";"0";"";"";"20200401";"99991231";"20200518"
"01900";"Beratung wegen geplanter Abruptio";"81";"0";"";"";"20131001";"20200331";"20200518"
"01901";"Untersuchung vor Abruptio";"95";"0";"";"";"20131001";"99991231";"20131001"
"01902";"Feststellung des Schwangerschaftsalters";"149";"0";"";"";"20131001";"20200331";"20200518"
"01902";"Feststellung des Schwangerschaftsalters";"130";"0";"";"";"20200401";"99991231";"20200518"
"01903";"Präanästhesiologische Untersuchung";"144";"0";"";"";"20200401";"99991231";"20200518"
"01903";"Präanästhesiologische Untersuchung";"179";"0";"";"";"20131001";"20200331";"20200518"
"01904";"Abruptio, medizinische oder kriminologische Indikation, operativ";"964";"0";"";"";"20131001";"99991231";"20131001"
"01905";"Abruptio, medizinische Indikation";"1102";"0";"";"";"20131001";"99991231";"20131001"
"01906";"Abruptio, medizinische oder kriminologische Indikation, medikamentös";"561";"0";"";"";"20131001";"99991231";"20131001"
"01910";"Dauer mehr als 2 Stunden";"443";"0";"";"";"20200401";"99991231";"20200518"
"01910";"Dauer mehr als 2 Stunden";"502";"0";"";"";"20050401";"20200331";"20200518"
"01911";"Dauer mehr als 4 Stunden";"888";"0";"";"";"20200401";"99991231";"20200518"
"01911";"Dauer mehr als 4 Stunden";"1010";"0";"";"";"20131001";"20200331";"20200518"
"01912";"Kontrolluntersuchung nach Abruptio";"207";"0";"";"";"20131001";"20200331";"20200518"
"01912";"Kontrolluntersuchung nach Abruptio";"183";"0";"";"";"20200401";"99991231";"20200518"
"01913";"Narkose bei Abruptio";"1640";"0";"";"";"20200401";"99991231";"20200518"
"01913";"Narkose bei Abruptio";"1298";"0";"";"";"20131001";"20200331";"20200518"
"01915";"Chlamydia trachomatis - Nachweis im Urin gemäß Richtlinie zur Empfängnisregelung und zum Schwangerschaftsabbruch";"67";"0";"";"";"20131001";"99991231";"20131001"
"01920";"Beratung vor Präexpositionsprophylaxe";"115";"0";"";"";"20190901";"20200331";"20200518"
"01920";"Beratung vor Präexpositionsprophylaxe";"163";"0";"";"";"20200401";"99991231";"20200518"
"01921";"Einleitung der Präexpositionsprophylaxe";"163";"0";"";"";"20200401";"99991231";"20200518"
"01921";"Einleitung der Präexpositionsprophylaxe";"115";"0";"";"";"20190901";"20200331";"20200518"
"01922";"Kontrolle im Rahmen der Präexpositionsprophylaxe";"82";"0";"";"";"20200401";"99991231";"20200518"
"01922";"Kontrolle im Rahmen der Präexpositionsprophylaxe";"57";"0";"";"";"20190901";"20200331";"20200518"
"01930";"Kreatinin im Serum/Plasma und eGFR Berechnung im Rahmen einer PrEP";"3";"0";"";"";"20190901";"99991231";"20200101"
"01931";"HIV-1- und HIV-2-Antikörper und HIV-p24-Antigen im Rahmen einer PrEP";"41";"0";"";"";"20190901";"99991231";"20200101"
"01932";"HBs-Antigen und HBc-Antikörper vor Beginn einer PrEP";"105";"0";"";"";"20190901";"99991231";"20200101"
"01933";"HBs-Antikörper vor Beginn einer PrEP";"51";"0";"";"";"20190901";"99991231";"20200101"
"01934";"HCV-Antikörper im Rahmen einer PrEP";"91";"0";"";"";"20190901";"99991231";"20200101"
"01935";"Treponemenantikörper mittels TPHA/TPPA-Test (Lues-Suchreaktion) und/oder Immunoassay im Rahmen einer PrEP";"42";"0";"";"";"20190901";"99991231";"20200101"
"01936";"Neisseria gonorrhoeae und/oder Chlamydiennachweis mittels NAT aus einem/mehreren Materialien, ggf. gepoolt im Rahmen einer PrEP";"320";"0";"";"";"20190901";"99991231";"20200101"
"01949";"Substitutionsgestützte Behandlung Opioidabhängiger im Rahmen der Take-Home-Vergabe";"69";"0";"";"";"20191001";"20200331";"20200518"
"01949";"Substitutionsgestützte Behandlung Opiatabhängiger im Rahmen der Take-Home-Vergabe";"69";"0";"";"";"20171001";"20190930";"20190916"
"01949";"Substitutionsgestützte Behandlung Opioidabhängiger im Rahmen der Take-Home-Vergabe";"84";"0";"";"";"20200401";"99991231";"20200518"
"01950";"Substitutionsgestützte Behandlung Opioidabhängiger";"46";"0";"";"";"20200401";"99991231";"20200518"
"01950";"Substitutionsgestützte Behandlung Opioidabhängiger";"39";"0";"";"";"20191001";"20200331";"20200518"
"01950";"Substitutionsgestützte Behandlung Opiatabhängiger";"39";"0";"";"";"20131001";"20190930";"20190916"
"01951";"Zuschlag Wochenende, Feiertage";"83";"0";"";"";"20131001";"20170930";"20131001"
"01951";"Zuschlag Wochenende, Feiertage";"101";"0";"";"";"20200401";"99991231";"20200518"
"01951";"Zuschlag Wochenende, Feiertage";"83";"0";"";"";"20171001";"20200331";"20200518"
"01952";"Zuschlag Therapiegespräch";"120";"0";"";"";"20171001";"20200331";"20200518"
"01952";"Zuschlag Therapiegespräch";"120";"0";"";"";"20131001";"20170930";"20131001"
"01952";"Zuschlag Therapiegespräch";"154";"0";"";"";"20200401";"99991231";"20200518"
"01953";"Substitutionsgestützte Behandlung Opioidabhängiger mit einem Depotpräparat";"130";"0";"";"";"20200401";"99991231";"20200903"
"01955";"Diamorphingestützte Behandlung Opioidabhängiger";"271";"0";"";"";"20191001";"20200331";"20200518"
